시도,시군구,시설명,주소,전화번호,팩스번호,홈페이지,주차가능대수,공-사설구분,빈소수,안치가능구수,식당,매점,주차장,유족대기실,장애인편의시설,운영종류
대구광역시,동구,대구파티마병원장례식장,"대구광역시 동구 아양로 99 (신암동, 파티마병원)",053-958-9000,,jangre.fatima.or.kr,0,사설,8,20,설치,설치,설치,설치,미설치,병원
대구광역시,동구,바른병원장례식장,대구광역시 동구 해동로 119 (입석동),053-984-1414,,cafe.daum.net/barun1414,200,사설,2,4,설치,설치,설치,설치,설치,병원
대구광역시,동구,안심병원장례식장,대구광역시 동구 안심로41길 50 (서호동),053-962-1024,,,0,사설,3,4,미설치,미설치,미설치,미설치,미설치,병원
대구광역시,동구,효경G병원장례식장,대구광역시 동구 화랑로 157 (효목동),053-746-9310,,www.hyogyeong.co.kr/html/sub1_5.html,60,사설,3,7,설치,설치,설치,설치,설치,병원
대구광역시,북구,k병원장례식장 예지원,대구광역시 북구 칠곡중앙대로 357 (태전동),053-322-4444,053-322-4445,,300,사설,6,8,설치,설치,설치,설치,설치,병원
대구광역시,북구,강북장례식장,대구광역시 북구 칠곡중앙대로 504-6 (읍내동),053-313-1024,053-313-0243,,200,사설,2,4,설치,설치,설치,설치,미설치,병원
대구광역시,북구,강북전문장례식장,대구광역시 북구 칠곡중앙대로 504-12 (읍내동),053-313-1024,,,200,사설,4,8,설치,설치,설치,설치,미설치,전문
대구광역시,북구,대구병원장례식장,대구광역시 북구 칠곡중앙대로 194 (태전동),053-311-4488,,,70,사설,3,6,설치,미설치,설치,설치,미설치,병원
대구광역시,북구,대구상례원전문장례식장,대구광역시 북구 호국로 133 (서변동),053-952-4000,,dgsrw.com/,200,사설,9,16,설치,설치,설치,설치,설치,전문
대구광역시,북구,대구시민전문장례식장,대구광역시 북구 호국로 898 (동호동),053-324-4444,,dgsmfn.com,250,사설,7,10,설치,미설치,설치,설치,설치,전문
대구광역시,북구,문요양병원장례식장,대구광역시 북구 칠곡중앙대로 215 (태전동) ,053-323-4444,,www.moonmedi.co.kr,200,사설,3,6,설치,미설치,설치,설치,미설치,병원
대구광역시,북구,배성병원장례식장,대구광역시 북구 검단로 140 (검단동),053-382-1600,,,100,사설,4,8,설치,미설치,설치,미설치,미설치,전문
대구광역시,북구,첨단요양병원장례식장,"대구광역시 북구 대현로 19 (대현동,대현첨단병원)",053-669-1004,,,80,사설,2,4,미설치,미설치,설치,설치,미설치,병원
대구광역시,북구,칠곡경북대학교병원장례식장,대구광역시 북구 호국로 807 (학정동),053-200-2500,,knuh.kr/,0,사설,10,18,미설치,설치,설치,설치,설치,병원
대구광역시,북구,케이마디병원장례식장,대구광역시 북구 팔달로 217 (노원동2가),053-353-4442,053-341-4445,,150,사설,2,4,설치,미설치,설치,설치,설치,병원
대구광역시,북구,한성병원장례식장,"대구광역시 북구 칠성남로30길 28,7층 (칠성동2가, 한성병원)",053-253-3444,,www.hsmedi.co.kr/,100,사설,3,6,미설치,설치,설치,미설치,미설치,병원
대구광역시,서구,대구연세요양병원장례식장,대구광역시 서구 북비산로 156 (평리동),053-556-8008,,,0,사설,2,4,설치,설치,설치,설치,설치,병원
대구광역시,서구,대구의료원 국화원 장례식장,"대구광역시 서구 평리로 157 (중리동, 대구의료원)",053-560-9552,,daegumc.co.kr/dgmcStaff/,140,공설,10,16,설치,설치,설치,설치,설치,병원
대구광역시,서구,새동산병원 장례식장(구 365병원장례식장),대구광역시 서구 국채보상로 379 (비산동),053-527-4447,,,80,사설,2,4,미설치,미설치,설치,미설치,미설치,병원
대구광역시,서구,웰니스1004병원장례식장,대구광역시 서구 달구벌대로 1889 (내당동),053-522-0444,,,80,사설,3,6,설치,설치,설치,설치,미설치,병원
대구광역시,서구,제일효병원장례식장,대구광역시 서구 북비산로 250 (평리동),053-525-1024,,,100,사설,4,5,미설치,미설치,설치,설치,설치,병원
대구광역시,수성구,모레아장례식장,대구광역시 수성구 유니버시아드로 365 (욱수동),053-801-9999,,www.moorea.co.kr,0,사설,6,10,설치,설치,설치,설치,미설치,전문
대구광역시,수성구,수성연도실,"대구광역시 수성구 수성로 347 (수성동1가, 수성성당)",053-751-5961,,,20,사설,1,3,미설치,미설치,설치,설치,미설치,전문
대구광역시,수성구,수성요양병원장례식장,"대구광역시 수성구 동대구로 148 (황금동, 수성요양병원)",053-766-4444,,,200,사설,4,6,설치,설치,설치,설치,설치,병원
대구광역시,수성구,천주성삼병원장례식장,대구광역시 수성구 달구벌대로 3190 (신매동),053-792-1024,,,0,사설,2,6,미설치,미설치,설치,설치,미설치,병원
대구광역시,수성구,한패밀리병원장례식장,대구광역시 수성구 동대구로 12 (지산동),053-760-8800,,,91,사설,4,6,미설치,설치,설치,설치,설치,병원
대구광역시,수성구,황금요양병원 장례식장,대구광역시 수성구 수성로 216.2층 (2층) ,053-745-4444,,,100,사설,3,6,설치,미설치,설치,설치,설치,병원
대구광역시,중구,계명대학교대구동산병원장례식장,"대구광역시 중구 달성로 56 (동산동, 계명대학교동산의료원)",053-250-8451,,www.dsmc.or.kr,0,사설,5,12,설치,설치,설치,미설치,미설치,병원
대구광역시,중구,계산성당 연도실,"대구광역시 중구 서성로 10 (계산동2가, 천주교계산천주교회)",053-256-2046,,,200,사설,1,4,미설치,미설치,설치,설치,미설치,전문
대구광역시,중구,운경의료재단곽병원장례식장,"대구광역시 중구 국채보상로 531 (수동, 곽병원)",053-252-1023,,,0,사설,2,4,설치,설치,설치,설치,미설치,병원
인천광역시,강화군,강화병원장례식장,"인천광역시 강화군 강화읍 강화대로312번길 11 (갑곳리, 강화병원)",032-933-0405,,,80,사설,3,8,설치,미설치,설치,미설치,미설치,병원
인천광역시,강화군,강화장례식장,인천광역시 강화군 강화읍 중앙로74번길 16 (남산리),032-933-1024,,,0,사설,4,8,미설치,미설치,미설치,미설치,미설치,전문
인천광역시,강화군,비에스종합병원장례식장,"인천광역시 강화군 강화읍 충렬사로 31, 비에스종합병원 별관 (남산리)",032-216-4444,032-216-4445,,500,사설,5,8,설치,설치,설치,설치,설치,병원
인천광역시,강화군,서해장례문화원,인천광역시 강화군 강화읍 중앙로74번길 10 (남산리),032-933-4463,,,300,사설,4,10,설치,설치,설치,설치,설치,전문
인천광역시,강화군,참사랑장례식장,"인천광역시 강화군 선원면 중앙로 271 (창리, 참사랑장례식장)",032-932-4200,,,168,사설,3,4,설치,설치,설치,설치,설치,전문
인천광역시,계양구,(주)세종병원장례식장,"인천광역시 계양구 계양문화로 20 (작전동, 인천세종병원)",032-240-8444,,insejong.co.kr,440,사설,7,18,설치,설치,설치,설치,설치,병원
인천광역시,계양구,보람새천년장례식장,인천광역시 계양구 아나지로 541 (서운동),032-552-3100,032-541-8822,www.boramnewm.com/,400,사설,5,10,설치,설치,설치,설치,설치,전문
인천광역시,계양구,쉴낙원 인천장례식장,인천광역시 계양구 아나지로 552 (서운동),032-548-1009,032-552-4700,shillakwon.com,200,사설,11,13,미설치,설치,설치,설치,설치,전문
인천광역시,계양구,청기와장례식장(계양점),인천광역시 계양구 아나지로 559 (서운동),032-546-4444,,www.gyeyang.org/,300,사설,11,14,설치,설치,설치,설치,설치,전문
인천광역시,계양구,한림병원장례식장,"인천광역시 계양구 장제로 722,한림병원신관B2층 (작전동)",032-543-2444,,,600,사설,6,12,설치,미설치,설치,설치,설치,병원
인천광역시,남동구,길병원장례식장,"인천광역시 남동구 인주대로653번길 56 (구월동, 길병원장례식장)",032-460-3444,,funeral.gilhospital.com,500,사설,10,18,설치,설치,설치,설치,설치,병원
인천광역시,남동구,남동스카이장례식장,"인천광역시 남동구 앵고개로697번길 41 (고잔동, 남동스카이장례식장)",032-424-1900,,,200,사설,10,16,설치,미설치,설치,설치,설치,전문
인천광역시,남동구,인천가족공원장례식장,"인천광역시 남동구 만월북로 115 (간석동, 인천가족공원장례식장)",032-501-1925,,icfp1925.quv.kr,9,사설,3,6,설치,설치,설치,설치,설치,전문
인천광역시,남동구,인천힘찬종합병원장례식장,"인천광역시 남동구 논현로 72,지하1층 (논현동, 힘찬종합병원)",032-421-3000,,,270,사설,7,10,설치,설치,설치,설치,설치,병원
인천광역시,동구,인천광역시의료원 장례식장,"인천광역시 동구 방축로 217 (송림동, 인천광역시의료원)",032-580-6662,,www.icmc.or.kr,434,공설,8,16,미설치,설치,설치,설치,설치,병원
인천광역시,동구,청기와장례식장(송림점),인천광역시 동구 방축로177번길 23 (송림동),032-583-4444,,www.bluefuneral.com,300,사설,11,17,설치,설치,설치,설치,설치,전문
인천광역시,미추홀구,(유)금강장례식장,"인천광역시 미추홀구 인주대로 452 (주안동, 금강요양병원)",032-424-4455,,kkfh.co.kr,60,사설,7,10,미설치,미설치,설치,설치,설치,병원
인천광역시,미추홀구,(유)성인천장례식장,"인천광역시 미추홀구 석정로 6 (숭의동, 인천한방병원)",032-891-4444,,sungincheon-funeralhall.com,100,사설,9,14,설치,설치,설치,설치,미설치,전문
인천광역시,미추홀구,송도하나장례문화원,인천광역시 미추홀구 아암대로253번길 36 (학익동 587-78) 송도하나요양병원 - 송도하나장례문화원,032-832-4443,,,100,사설,4,8,설치,설치,설치,설치,설치,병원
인천광역시,미추홀구,인천사랑병원장례식장,"인천광역시 미추홀구 미추홀대로 726 (주안동, 인천사랑병원)",032-441-0404,,www.saranghospital.com,0,사설,4,10,설치,설치,설치,설치,미설치,병원
인천광역시,미추홀구,학교법인영산학원시민장례식장,"인천광역시 미추홀구 석정로64번길 22 (숭의동, 시민장례식장)",032-889-4644,,,88,사설,4,8,설치,설치,설치,설치,설치,전문
인천광역시,부평구,근로복지공단 인천병원장례식장,"인천광역시 부평구 무네미로 446 (구산동, 인천중앙병원)",032-524-4444,032-502-8494,www.kcomwel.or.kr/incheon/intr/fune.jsp,400,사설,3,6,설치,설치,설치,설치,설치,병원
인천광역시,부평구,에스엘 부평지점 세림병원 장례식장,"인천광역시 부평구 부평대로 175 (청천동, 부평세림병원)",032-523-8844,032-522-1985,serimfh.com/,70,사설,7,12,설치,설치,설치,설치,미설치,병원
인천광역시,부평구,인천성모장례식장,"인천광역시 부평구 동수로 56 (부평동, 가톨릭대학교인천성모병원)",032-517-0710,032-517-0711,icfh.catholicfuneral.co.kr/cmm/main/mainPage.do,0,사설,11,18,설치,설치,설치,설치,설치,병원
인천광역시,서구,검단탑병원장례식장,인천광역시 서구 청마로19번길 5 (당하동),032-565-4444,,www.tophospital.co.kr:33365/home/guide/funeral.asp,500,사설,4,10,설치,설치,설치,설치,미설치,병원
인천광역시,서구,국제성모장례식장,"인천광역시 서구 심곡로100번길 25 (심곡동, 인천국제성모병원)",032-290-3501,,kjfh.catholicfuneral.co.kr,1000,사설,15,24,설치,설치,설치,설치,설치,병원
인천광역시,서구,보람인천장례식장,인천광역시 서구 경명대로 468 (경서동),032-568-4000,,,0,사설,5,10,설치,설치,설치,설치,미설치,전문
인천광역시,서구,온누리장례식장,인천광역시 서구 완정로 199 지하1층 (왕길동),032-566-1919,,,200,사설,2,6,설치,미설치,설치,설치,미설치,병원
인천광역시,서구,인천연세병원장례식장,"인천광역시 서구 승학로 320지하장례식장 (연희동, 연세병원)",032-561-1024,,,50,사설,2,8,설치,설치,설치,설치,미설치,전문
인천광역시,연수구,더연수장례식장,인천광역시 연수구 벚꽃로 122 (연수동),032-819-1024,032-818-7444,www.ysf.kr,300,사설,5,8,설치,설치,설치,설치,미설치,전문
인천광역시,연수구,인천적십자병원장례식장,"인천광역시 연수구 원인재로 263 (연수동,인천적십자병원장례식장)",032-822-1234,,www.rchfuneral.co.kr,300,사설,9,12,설치,설치,설치,설치,설치,병원
인천광역시,중구,예지 장례식장,"인천광역시 중구 개항로 82.2층예지장례식장 (경동, 예지요양병원)",032-766-6444,,,100,사설,3,8,설치,설치,설치,설치,미설치,병원
인천광역시,중구,인천기독병원장례식장,"인천광역시 중구 답동로30번길 10 (율목동, 인천기독병원)",032-765-4440,,www.goich.co.kr,120,사설,3,6,설치,설치,설치,설치,설치,병원
인천광역시,중구,인천삼성장례문화원,인천광역시 중구 우현로62번길 34-1 (경동),032-777-4445,,yonwwf75.wixsite.com/mysite,80,사설,3,6,설치,설치,설치,설치,설치,전문
인천광역시,중구,인하대병원장례식장,"인천광역시 중구 인항로 27 (신흥동3가, 인하대학병원)",032-890-3180,,www.inha.com/site/funeral/main,0,사설,8,17,설치,설치,설치,설치,미설치,병원
광주광역시,광산구,(주)스카이장례식장,광주광역시 광산구 북문대로 603 (수완동),062-951-1004,,,1000,사설,9,12,설치,설치,설치,설치,설치,전문
광주광역시,광산구,광주보훈병원장례식장,"광주광역시 광산구 첨단월봉로 99 (산월동, 광주보훈병원)",062-973-9164,,,0,사설,5,12,미설치,미설치,설치,설치,설치,병원
광주광역시,광산구,광주수완장례식장,광주광역시 광산구 수완로 6 (신가동),062-959-4444,,suwanfuneralhall.modoo.at,500,사설,7,8,설치,미설치,설치,설치,미설치,전문
